date,ticker,type,direction,detail,price,entry_price,result_5,result_10,current_pct,max_drawdown_pct,days_to_5,days_to_10
2026-01-26,IREN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",52.36,53.46,win,win,-23.36,-31.69,1,1
2026-01-27,IREN,rel_strength,buy,"New 20-day high (+2.1% above prev, 1.4x vol)",59.99,60.07,win,loss,-29.95,-39.2,1,
2026-02-04,IREN,adjusted_drop,buy,"Market-adjusted drop -16.89% (stock -17.37%, market -0.48%)",44.94,42.64,win,win,3.75,-14.35,1,3
2026-02-04,IREN,sector_drop,buy,"Sector-adjusted drop -13.40% (stock -17.37%, BITO -3.97%)",44.94,42.64,win,win,3.75,-14.35,1,3
2026-02-04,IREN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",44.94,42.64,win,win,3.75,-14.35,1,3
2026-02-20,IREN,adjusted_drop,buy,"Market-adjusted drop -8.37% (stock -7.65%, market +0.72%)",39.98,39.19,win,win,6.1,-9.08,1,2
2026-02-20,IREN,sector_drop,buy,"Sector-adjusted drop -8.62% (stock -7.65%, BITO +0.97%)",39.98,39.19,win,win,6.1,-9.08,1,2
2026-02-20,IREN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",39.98,39.19,win,win,6.1,-9.08,1,2
2026-03-04,IREN,macd,buy,MACD bullish crossover (above SMA20),43.84,41.19,win,win,0.58,-13.5,7,8
2026-03-12,IREN,macd,buy,MACD bullish crossover (above SMA20),41.37,42.62,win,loss,-18.43,-27.84,2,
2026-04-14,IREN,rel_strength,buy,"New 20-day high (+5.1% above prev, 1.5x vol)",47.37,47.25,win,win,15.85,-10.67,2,7
2026-04-21,IREN,adjusted_drop,buy,"Market-adjusted drop -6.63% (stock -7.29%, market -0.65%)",45.17,46.8,win,win,20.85,-9.81,2,2
2026-04-21,IREN,sector_drop,buy,"Sector-adjusted drop -5.66% (stock -7.29%, BITO -1.63%)",45.17,46.8,win,win,20.85,-9.81,2,2
2026-04-21,IREN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",45.17,46.8,win,win,20.85,-9.81,2,2
2026-04-23,IREN,rel_strength,buy,"New 20-day high (+6.8% above prev, 1.7x vol)",52.02,53.24,win,win,9.69,-20.72,8,9
2026-05-05,IREN,macd,buy,MACD bullish crossover (above SMA20),54.74,56.24,win,win,20.62,-18.21,1,2
2026-05-05,IREN,rel_strength,buy,"New 20-day high (+3.7% above prev, 1.4x vol)",54.74,56.24,win,win,20.62,-18.21,1,2
2026-05-07,IREN,volume_spike,buy,Volume spike 2.2x (dip in uptrend),56.85,63.85,win,loss,-0.48,-27.95,13,
2026-05-07,IREN,adjusted_drop,buy,"Market-adjusted drop -6.47% (stock -6.77%, market -0.31%)",56.85,63.85,win,loss,-0.48,-27.95,13,
2026-05-07,IREN,sector_drop,buy,"Sector-adjusted drop -5.07% (stock -6.77%, BITO -1.70%)",56.85,63.85,win,loss,-0.48,-27.95,13,
2026-05-07,IREN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",56.85,63.85,win,loss,-0.48,-27.95,13,
2026-05-08,IREN,gap_and_go,buy,Gap up +12.3% on 2.7x volume,61.2,54.97,win,win,18.85,-16.32,1,1
2026-01-28,T,macd,buy,MACD bullish crossover (above SMA20),23.82,24.2,win,win,14.03,-0.08,2,4
2026-01-29,T,rel_strength,buy,"New 20-day high (+1.8% above prev, 1.7x vol)",24.87,25.24,win,win,9.73,-1.37,3,9
2026-02-12,T,rel_strength,buy,"New 20-day high (+2.4% above prev, 1.4x vol)",28.5,28.38,loss,loss,-0.14,-4.43,,
2026-03-24,T,macd,buy,MACD bullish crossover (above SMA20),28.57,28.68,loss,loss,-11.23,-13.04,,
2026-04-08,T,adjusted_drop,buy,"Market-adjusted drop -5.01% (stock -2.46%, market +2.55%)",27.07,26.95,loss,loss,-4.45,-7.45,,
2026-02-02,BAC,macd,buy,MACD bullish crossover (above SMA20),53.73,53.9,loss,loss,-6.99,-8.73,,
2026-04-15,BAC,rel_strength,buy,"New 20-day high (+3.4% above prev, 1.7x vol)",54.32,54.04,loss,loss,-0.81,-4.09,,
2026-01-30,AMD,adjusted_drop,buy,"Market-adjusted drop -5.83% (stock -6.13%, market -0.30%)",236.73,235.77,win,loss,-16.61,-19.11,1,
2026-02-04,AMD,sector_drop,buy,"Sector-adjusted drop -14.53% (stock -17.31%, XLK -2.79%)",200.19,201.86,win,loss,0.9,-5.52,3,
2026-02-24,AMD,gap_and_go,buy,Gap up +7.6% on 2.1x volume,213.84,214.82,loss,loss,-8.62,-12.38,,
2026-03-25,AMD,rel_strength,buy,"New 20-day high (+2.1% above prev, 1.5x vol)",220.27,217.98,win,win,27.65,-11.52,9,11
2026-03-26,AMD,adjusted_drop,buy,"Market-adjusted drop -5.70% (stock -7.49%, market -1.79%)",203.77,201.77,win,win,37.97,-4.41,4,6
2026-04-16,AMD,rel_strength,buy,"New 20-day high (+8.2% above prev, 1.9x vol)",278.26,281.0,win,win,45.36,-3.2,4,5
2026-04-24,AMD,gap_and_go,buy,Gap up +10.3% on 2.2x volume,347.81,346.32,win,win,22.46,-10.49,8,8
2026-04-24,AMD,rel_strength,buy,"New 20-day high (+13.8% above prev, 2.2x vol)",347.81,346.32,win,win,22.46,-10.49,8,8
2026-04-24,AMD,confluence,buy,"Confluence (2): gap_and_go, rel_strength",347.81,346.32,win,win,22.46,-10.49,8,8
2026-05-04,AMD,sector_drop,buy,"Sector-adjusted drop -5.38% (stock -5.27%, XLK +0.11%)",341.54,351.51,win,win,43.35,-1.89,2,2
2026-05-06,AMD,gap_and_go,buy,Gap up +15.3% on 2.1x volume,421.39,417.07,win,win,24.22,-5.68,2,3
2026-05-06,AMD,rel_strength,buy,"New 20-day high (+18.7% above prev, 2.1x vol)",421.39,417.07,win,win,24.22,-5.68,2,3
2026-05-06,AMD,confluence,buy,"Confluence (2): gap_and_go, rel_strength",421.39,417.07,win,win,24.22,-5.68,2,3
2026-01-27,PFE,rel_strength,buy,"New 20-day high (+3.5% above prev, 1.7x vol)",26.07,25.84,win,loss,4.19,-3.84,10,
2026-03-19,PFE,macd,buy,MACD bullish crossover (above SMA20),26.96,26.96,loss,loss,-1.79,-3.54,,
2026-03-30,PFE,macd,buy,MACD bullish crossover (above SMA20),27.32,27.54,loss,loss,-2.43,-4.68,,
2026-02-04,SMCI,macd,buy,MACD bullish crossover (above SMA20),33.76,33.02,win,loss,-2.24,-11.11,2,
2026-02-04,SMCI,gap_and_go,buy,Gap up +11.1% on 3.6x volume,33.76,33.02,win,loss,-2.24,-11.11,2,
2026-02-04,SMCI,rel_strength,buy,"New 20-day high (+3.9% above prev, 3.6x vol)",33.76,33.02,win,loss,-2.24,-11.11,2,
2026-02-04,SMCI,confluence,buy,"Confluence (2): gap_and_go, rel_strength",33.76,33.02,win,loss,-2.24,-11.11,2,
2026-02-05,SMCI,adjusted_drop,buy,"Market-adjusted drop -7.37% (stock -8.62%, market -1.25%)",30.85,31.84,win,loss,1.73,-7.82,1,
2026-02-05,SMCI,sector_drop,buy,"Sector-adjusted drop -6.82% (stock -8.62%, XLK -1.80%)",30.85,31.84,win,loss,1.73,-7.82,1,
2026-02-20,SMCI,macd,buy,MACD bullish crossover (above SMA20),32.42,31.76,win,loss,-3.18,-6.55,3,
2026-03-04,SMCI,macd,buy,MACD bullish crossover (above SMA20),32.65,32.32,loss,loss,-25.59,-39.73,,
2026-03-20,SMCI,adjusted_drop,buy,"Market-adjusted drop -31.89% (stock -33.32%, market -1.43%)",20.53,20.31,win,win,27.87,-4.09,1,2
2026-03-20,SMCI,sector_drop,buy,"Sector-adjusted drop -31.05% (stock -33.32%, XLK -2.27%)",20.53,20.31,win,win,27.87,-4.09,1,2
2026-03-20,SMCI,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",20.53,20.31,win,win,27.87,-4.09,1,2
2026-04-23,SMCI,adjusted_drop,buy,"Market-adjusted drop -7.94% (stock -8.33%, market -0.39%)",26.75,27.53,win,win,19.98,-7.52,1,9
2026-04-23,SMCI,sector_drop,buy,"Sector-adjusted drop -6.90% (stock -8.33%, XLK -1.42%)",26.75,27.53,win,win,19.98,-7.52,1,9
2026-04-23,SMCI,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",26.75,27.53,win,win,19.98,-7.52,1,9
2026-05-06,SMCI,gap_and_go,buy,Gap up +13.0% on 4.1x volume,34.66,34.01,win,win,21.43,-13.35,3,13
2026-05-06,SMCI,rel_strength,buy,"New 20-day high (+15.9% above prev, 4.1x vol)",34.66,34.01,win,win,21.43,-13.35,3,13
2026-05-06,SMCI,confluence,buy,"Confluence (2): gap_and_go, rel_strength",34.66,34.01,win,win,21.43,-13.35,3,13
2026-05-11,SMCI,adjusted_drop,buy,"Market-adjusted drop -5.46% (stock -5.23%, market +0.23%)",33.52,33.04,win,win,51.85,-10.81,9,10
2026-05-11,SMCI,sector_drop,buy,"Sector-adjusted drop -6.57% (stock -5.23%, XLK +1.34%)",33.52,33.04,win,win,51.85,-10.81,9,10
2026-01-30,HIMS,adjusted_drop,buy,"Market-adjusted drop -9.01% (stock -9.31%, market -0.30%)",27.09,27.11,loss,loss,-42.79,-44.1,,
2026-01-30,HIMS,sector_drop,buy,"Sector-adjusted drop -9.91% (stock -9.31%, XLV +0.60%)",27.09,27.11,loss,loss,-42.79,-44.1,,
2026-01-30,HIMS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",27.09,27.11,loss,loss,-42.79,-44.1,,
2026-02-04,HIMS,gap_and_go,buy,Gap up +6.5% on 1.8x volume,24.4,26.8,loss,loss,-41.79,-48.73,,
2026-02-09,HIMS,adjusted_drop,buy,"Market-adjusted drop -16.51% (stock -16.03%, market +0.48%)",19.33,18.7,loss,loss,-15.4,-26.52,,
2026-02-09,HIMS,sector_drop,buy,"Sector-adjusted drop -15.15% (stock -16.03%, XLV -0.88%)",19.33,18.7,loss,loss,-15.4,-26.52,,
2026-02-09,HIMS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",19.33,18.7,loss,loss,-15.4,-26.52,,
2026-03-09,HIMS,volume_spike,buy,Volume spike 4.7x (dip in uptrend),22.16,24.0,win,win,-21.75,-22.42,1,2
2026-03-09,HIMS,gap_and_go,buy,Gap up +47.5% on 4.7x volume,22.16,24.0,win,win,-21.75,-22.42,1,2
2026-03-10,HIMS,rel_strength,buy,"New 20-day high (+10.7% above prev, 2.7x vol)",23.47,23.12,win,win,-10.21,-19.46,1,1
2026-03-10,HIMS,earnings_drift,buy,"Post-catalyst drift: gap +47.5%, move +5.9%",23.47,23.12,win,win,-10.21,-19.46,1,1
2026-03-10,HIMS,confluence,buy,"Confluence (2): rel_strength, earnings_drift",23.47,23.12,win,win,-10.21,-19.46,1,1
2026-03-12,HIMS,adjusted_drop,buy,"Market-adjusted drop -6.36% (stock -7.88%, market -1.52%)",23.84,24.07,loss,loss,-20.48,-22.64,,
2026-03-12,HIMS,sector_drop,buy,"Sector-adjusted drop -6.12% (stock -7.88%, XLV -1.76%)",23.84,24.07,loss,loss,-20.48,-22.64,,
2026-03-20,HIMS,adjusted_drop,buy,"Market-adjusted drop -7.42% (stock -8.86%, market -1.43%)",22.02,22.6,loss,loss,-6.42,-17.61,,
2026-03-20,HIMS,sector_drop,buy,"Sector-adjusted drop -7.98% (stock -8.86%, XLV -0.87%)",22.02,22.6,loss,loss,-6.42,-17.61,,
2026-03-20,HIMS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",22.02,22.6,loss,loss,-6.42,-17.61,,
2026-04-14,HIMS,macd,buy,MACD bullish crossover (above SMA20),21.36,21.72,win,win,21.22,-2.03,1,1
2026-04-16,HIMS,gap_and_go,buy,Gap up +7.7% on 3.2x volume,26.99,27.67,win,win,-7.3,-8.38,1,2
2026-04-16,HIMS,rel_strength,buy,"New 20-day high (+11.1% above prev, 3.2x vol)",26.99,27.67,win,win,-7.3,-8.38,1,2
2026-04-16,HIMS,confluence,buy,"Confluence (2): gap_and_go, rel_strength",26.99,27.67,win,win,-7.3,-8.38,1,2
2026-04-17,HIMS,earnings_drift,buy,"Post-catalyst drift: gap +7.7%, move +6.8%",28.82,28.53,win,win,-0.93,-11.16,1,1
2026-04-28,HIMS,sector_drop,buy,"Sector-adjusted drop -5.30% (stock -5.04%, XLV +0.26%)",27.91,27.62,win,win,-18.75,-22.05,9,9
2026-04-29,HIMS,adjusted_drop,buy,"Market-adjusted drop -5.65% (stock -5.66%, market -0.02%)",26.33,26.26,win,win,-12.26,-18.01,2,8
2026-01-29,BBAI,adjusted_drop,buy,"Market-adjusted drop -7.95% (stock -8.15%, market -0.20%)",5.52,5.41,loss,loss,-28.65,-29.39,,
2026-02-10,BBAI,adjusted_drop,buy,"Market-adjusted drop -6.10% (stock -6.37%, market -0.26%)",4.56,4.61,loss,loss,-16.92,-20.39,,
2026-02-20,BBAI,adjusted_drop,buy,"Market-adjusted drop -8.60% (stock -7.88%, market +0.72%)",3.86,3.8,win,win,3.68,-3.42,3,6
2026-04-17,BBAI,gap_and_go,buy,Gap up +3.7% on 1.7x volume,3.85,3.75,win,win,11.47,-3.73,2,7
2026-04-17,BBAI,rel_strength,buy,"New 20-day high (+4.6% above prev, 1.7x vol)",3.85,3.75,win,win,11.47,-3.73,2,7
2026-04-17,BBAI,confluence,buy,"Confluence (2): gap_and_go, rel_strength",3.85,3.75,win,win,11.47,-3.73,2,7
2026-04-23,BBAI,adjusted_drop,buy,"Market-adjusted drop -6.13% (stock -6.52%, market -0.39%)",3.73,3.79,win,win,15.57,-4.75,3,4
2026-04-29,BBAI,rel_strength,buy,"New 20-day high (+1.4% above prev, 1.9x vol)",3.82,3.76,win,win,8.51,-0.66,1,2
2026-01-27,MSFT,macd,buy,MACD bullish crossover (above SMA20),478.45,481.07,loss,loss,-17.3,-18.81,,
2026-01-29,MSFT,adjusted_drop,buy,"Market-adjusted drop -9.79% (stock -9.99%, market -0.20%)",431.58,437.22,loss,loss,-9.34,-10.67,,
2026-01-29,MSFT,sector_drop,buy,"Sector-adjusted drop -8.41% (stock -9.99%, XLK -1.58%)",431.58,437.22,loss,loss,-9.34,-10.67,,
2026-01-29,MSFT,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",431.58,437.22,loss,loss,-9.34,-10.67,,
2026-04-15,MSFT,rel_strength,buy,"New 20-day high (+2.5% above prev, 1.4x vol)",410.33,418.95,loss,loss,-1.41,-5.2,,
2026-04-30,MSFT,volume_spike,buy,Volume spike 2.2x (dip in uptrend),406.9,411.91,loss,loss,1.74,-2.89,,
2026-01-26,DNN,adjusted_drop,buy,"Market-adjusted drop -5.64% (stock -5.13%, market +0.51%)",3.7,3.71,win,win,2.7,-7.55,1,2
2026-01-28,DNN,rel_strength,buy,"New 20-day high (+6.7% above prev, 1.5x vol)",4.31,4.37,loss,loss,-6.41,-21.51,,
2026-02-04,DNN,adjusted_drop,buy,"Market-adjusted drop -9.52% (stock -10.00%, market -0.48%)",3.69,3.58,win,win,18.99,-4.19,3,3
2026-02-24,DNN,macd,buy,MACD bullish crossover (above SMA20),4.3,4.36,loss,loss,-14.91,-18.58,,
2026-03-03,DNN,adjusted_drop,buy,"Market-adjusted drop -7.59% (stock -8.47%, market -0.88%)",4.0,4.08,loss,loss,-13.97,-20.59,,
2026-03-16,DNN,adjusted_drop,buy,"Market-adjusted drop -5.21% (stock -4.19%, market +1.02%)",3.66,3.68,loss,loss,-5.16,-11.96,,
2026-04-02,DNN,macd,buy,MACD bullish crossover (above SMA20),3.66,3.66,win,win,3.83,-7.1,8,10
2026-05-05,DNN,adjusted_drop,buy,"Market-adjusted drop -5.06% (stock -4.26%, market +0.80%)",3.6,3.65,win,loss,-7.12,-15.34,1,
2026-01-29,CMCSA,rel_strength,buy,"New 20-day high (+2.1% above prev, 1.9x vol)",28.9,29.3,win,win,5.74,-2.5,4,9
2026-01-30,CMCSA,macd,buy,MACD bullish crossover (above SMA20),29.41,29.28,win,win,6.79,-0.74,3,8
2026-04-23,CMCSA,gap_and_go,buy,Gap up +3.8% on 1.8x volume,31.64,30.96,loss,loss,-18.7,-20.77,,
2026-04-23,CMCSA,rel_strength,buy,"New 20-day high (+6.4% above prev, 1.8x vol)",31.64,30.96,loss,loss,-18.7,-20.77,,
2026-04-23,CMCSA,confluence,buy,"Confluence (2): gap_and_go, rel_strength",31.64,30.96,loss,loss,-18.7,-20.77,,
2026-04-24,CMCSA,adjusted_drop,buy,"Market-adjusted drop -13.67% (stock -12.90%, market +0.77%)",27.56,27.45,loss,loss,-9.8,-10.64,,
2026-04-24,CMCSA,sector_drop,buy,"Sector-adjusted drop -11.32% (stock -12.90%, XLC -1.58%)",27.56,27.45,loss,loss,-9.8,-10.64,,
2026-01-29,PATH,adjusted_drop,buy,"Market-adjusted drop -5.90% (stock -6.09%, market -0.20%)",13.25,13.24,loss,loss,-18.43,-19.71,,
2026-02-11,PATH,adjusted_drop,buy,"Market-adjusted drop -9.71% (stock -9.73%, market -0.02%)",11.69,11.81,loss,loss,-2.2,-19.86,,
2026-03-11,PATH,gap_and_go,buy,Gap up +3.5% on 3.3x volume,12.38,10.95,win,win,0.64,-3.93,1,2
2026-05-01,PATH,gap_and_go,buy,Gap up +3.2% on 1.6x volume,10.67,10.68,win,loss,2.39,-13.82,12,
2026-01-26,ACHR,adjusted_drop,buy,"Market-adjusted drop -7.24% (stock -6.74%, market +0.51%)",8.03,8.15,loss,loss,-16.32,-21.96,,
2026-01-26,ACHR,sector_drop,buy,"Sector-adjusted drop -6.83% (stock -6.74%, XLI +0.10%)",8.03,8.15,loss,loss,-16.32,-21.96,,
2026-01-26,ACHR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",8.03,8.15,loss,loss,-16.32,-21.96,,
2026-02-05,ACHR,adjusted_drop,buy,"Market-adjusted drop -5.37% (stock -6.62%, market -1.25%)",6.49,6.8,win,win,4.78,-3.31,1,3
2026-02-05,ACHR,sector_drop,buy,"Sector-adjusted drop -6.02% (stock -6.62%, XLI -0.60%)",6.49,6.8,win,win,4.78,-3.31,1,3
2026-02-05,ACHR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",6.49,6.8,win,win,4.78,-3.31,1,3
2026-05-07,ACHR,volume_spike,buy,Volume spike 2.2x (dip in uptrend),6.28,6.3,win,win,8.1,-11.27,2,14
2026-05-11,ACHR,rel_strength,buy,"New 20-day high (+3.3% above prev, 2.2x vol)",6.54,6.39,win,win,5.48,-12.52,2,12
2026-01-26,BITF,adjusted_drop,buy,"Market-adjusted drop -5.98% (stock -5.47%, market +0.51%)",2.59,2.56,loss,loss,-17.97,-34.38,,
2026-02-04,BITF,adjusted_drop,buy,"Market-adjusted drop -11.25% (stock -11.74%, market -0.48%)",2.03,1.9,win,win,22.83,-11.44,2,2
2026-02-04,BITF,sector_drop,buy,"Sector-adjusted drop -7.77% (stock -11.74%, BITO -3.97%)",2.03,1.9,win,win,22.83,-11.44,2,2
2026-02-04,BITF,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",2.03,1.9,win,win,22.83,-11.44,2,2
2026-03-20,BITF,adjusted_drop,buy,"Market-adjusted drop -7.77% (stock -9.21%, market -1.43%)",2.17,2.22,win,loss,5.86,-19.14,1,
2026-03-20,BITF,sector_drop,buy,"Sector-adjusted drop -9.21% (stock -9.21%, BITO +0.00%)",2.17,2.22,win,loss,5.86,-19.14,1,
2026-03-20,BITF,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",2.17,2.22,win,loss,5.86,-19.14,1,
2026-04-14,BITF,rel_strength,buy,"New 20-day high (+19.9% above prev, 1.6x vol)",2.84,2.88,win,win,22.57,-6.25,6,7
2026-04-23,BITF,gap_and_go,buy,Gap up +4.6% on 2.0x volume,3.24,3.5,win,win,31.71,-22.86,9,9
2026-04-23,BITF,rel_strength,buy,"New 20-day high (+14.5% above prev, 2.0x vol)",3.24,3.5,win,win,31.71,-22.86,9,9
2026-04-23,BITF,confluence,buy,"Confluence (2): gap_and_go, rel_strength",3.24,3.5,win,win,31.71,-22.86,9,9
2026-04-28,BITF,adjusted_drop,buy,"Market-adjusted drop -7.48% (stock -7.96%, market -0.49%)",2.89,2.86,win,win,47.1,-5.66,2,3
2026-04-28,BITF,sector_drop,buy,"Sector-adjusted drop -7.20% (stock -7.96%, BITO -0.76%)",2.89,2.86,win,win,47.1,-5.66,2,3
2026-05-06,BITF,gap_and_go,buy,Gap up +4.5% on 2.1x volume,4.12,3.94,win,win,42.64,-9.64,2,3
2026-05-06,BITF,rel_strength,buy,"New 20-day high (+17.7% above prev, 2.1x vol)",4.12,3.94,win,win,42.64,-9.64,2,3
2026-05-06,BITF,confluence,buy,"Confluence (2): gap_and_go, rel_strength",4.12,3.94,win,win,42.64,-9.64,2,3
2026-02-02,HOOD,adjusted_drop,buy,"Market-adjusted drop -10.12% (stock -9.62%, market +0.50%)",89.91,90.1,loss,loss,-18.55,-23.17,,
2026-02-02,HOOD,sector_drop,buy,"Sector-adjusted drop -10.72% (stock -9.62%, XLF +1.10%)",89.91,90.1,loss,loss,-18.55,-23.17,,
2026-02-02,HOOD,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",89.91,90.1,loss,loss,-18.55,-23.17,,
2026-02-06,HOOD,gap_and_go,buy,Gap up +7.1% on 2.0x volume,82.82,84.88,loss,loss,-7.19,-18.45,,
2026-02-11,HOOD,adjusted_drop,buy,"Market-adjusted drop -8.89% (stock -8.91%, market -0.02%)",77.97,78.87,win,loss,2.14,-12.24,14,
2026-02-11,HOOD,sector_drop,buy,"Sector-adjusted drop -7.40% (stock -8.91%, XLF -1.51%)",77.97,78.87,win,loss,2.14,-12.24,14,
2026-02-11,HOOD,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",77.97,78.87,win,loss,2.14,-12.24,14,
2026-04-14,HOOD,gap_and_go,buy,Gap up +4.8% on 1.7x volume,79.09,83.55,win,win,-7.8,-16.3,2,3
2026-04-14,HOOD,rel_strength,buy,"New 20-day high (+1.8% above prev, 1.7x vol)",79.09,83.55,win,win,-7.8,-16.3,2,3
2026-04-14,HOOD,confluence,buy,"Confluence (2): gap_and_go, rel_strength",79.09,83.55,win,win,-7.8,-16.3,2,3
2026-04-23,HOOD,adjusted_drop,buy,"Market-adjusted drop -5.14% (stock -5.53%, market -0.39%)",83.54,84.9,loss,loss,-4.95,-17.63,,
2026-04-29,HOOD,sector_drop,buy,"Sector-adjusted drop -13.38% (stock -13.24%, XLF +0.14%)",71.2,71.18,win,win,6.43,-0.59,2,4
2026-02-04,GOOGL,volume_spike,buy,Volume spike 2.2x (dip in uptrend),332.81,312.0,win,loss,-1.55,-5.11,1,
2026-04-30,GOOGL,gap_and_go,buy,Gap up +6.9% on 2.9x volume,384.8,381.63,win,loss,1.58,-0.68,6,
2026-04-30,GOOGL,rel_strength,buy,"New 20-day high (+8.4% above prev, 2.9x vol)",384.8,381.63,win,loss,1.58,-0.68,6,
2026-04-30,GOOGL,confluence,buy,"Confluence (2): gap_and_go, rel_strength",384.8,381.63,win,loss,1.58,-0.68,6,
2026-01-26,RGTI,adjusted_drop,buy,"Market-adjusted drop -7.71% (stock -7.21%, market +0.51%)",21.76,22.15,loss,loss,-29.6,-33.24,,
2026-02-04,RGTI,adjusted_drop,buy,"Market-adjusted drop -5.12% (stock -5.60%, market -0.48%)",17.19,16.52,win,win,12.83,-10.5,2,15
2026-02-12,RGTI,adjusted_drop,buy,"Market-adjusted drop -7.22% (stock -8.76%, market -1.54%)",14.99,15.5,win,win,9.74,-4.26,2,8
2026-02-26,RGTI,gap_and_go,buy,Gap up +3.8% on 1.8x volume,18.64,18.11,loss,loss,-14.93,-18.68,,
2026-04-14,RGTI,gap_and_go,buy,Gap up +3.9% on 2.4x volume,16.87,17.88,win,win,2.21,-14.41,1,2
2026-04-14,RGTI,rel_strength,buy,"New 20-day high (+2.3% above prev, 2.4x vol)",16.87,17.88,win,win,2.21,-14.41,1,2
2026-04-14,RGTI,confluence,buy,"Confluence (2): gap_and_go, rel_strength",16.87,17.88,win,win,2.21,-14.41,1,2
2026-04-16,RGTI,volume_spike,buy,Volume spike 2.3x (dip in uptrend),19.45,19.91,loss,loss,-7.89,-23.15,,
2026-04-16,RGTI,earnings_drift,buy,"Post-catalyst drift: gap +6.0%, move +1.8%",19.45,19.91,loss,loss,-7.89,-23.15,,
2026-04-21,RGTI,adjusted_drop,buy,"Market-adjusted drop -6.42% (stock -7.08%, market -0.65%)",18.25,18.78,win,win,1.52,-18.55,11,14
2026-05-05,RGTI,macd,buy,MACD bullish crossover (above SMA20),18.27,18.71,win,win,31.59,-17.37,1,4
2026-05-07,RGTI,adjusted_drop,buy,"Market-adjusted drop -8.40% (stock -8.71%, market -0.31%)",18.34,18.83,win,win,35.6,-17.92,2,2
2026-05-11,RGTI,rel_strength,buy,"New 20-day high (+3.4% above prev, 1.4x vol)",20.51,20.5,win,win,31.12,-24.59,8,9
2026-01-26,SMR,adjusted_drop,buy,"Market-adjusted drop -7.44% (stock -6.93%, market +0.51%)",18.4,18.55,win,win,-23.07,-28.09,2,2
2026-01-26,SMR,sector_drop,buy,"Sector-adjusted drop -7.66% (stock -6.93%, XLU +0.73%)",18.4,18.55,win,win,-23.07,-28.09,2,2
2026-01-26,SMR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",18.4,18.55,win,win,-23.07,-28.09,2,2
2026-02-04,SMR,adjusted_drop,buy,"Market-adjusted drop -8.91% (stock -9.40%, market -0.48%)",16.2,15.92,win,win,-16.27,-24.37,2,2
2026-02-04,SMR,sector_drop,buy,"Sector-adjusted drop -9.03% (stock -9.40%, XLU -0.37%)",16.2,15.92,win,win,-16.27,-24.37,2,2
2026-02-04,SMR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",16.2,15.92,win,win,-16.27,-24.37,2,2
2026-02-12,SMR,adjusted_drop,buy,"Market-adjusted drop -8.60% (stock -10.15%, market -1.54%)",13.99,14.23,loss,loss,-17.99,-18.41,,
2026-02-12,SMR,sector_drop,buy,"Sector-adjusted drop -11.63% (stock -10.15%, XLU +1.48%)",13.99,14.23,loss,loss,-17.99,-18.41,,
2026-02-12,SMR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",13.99,14.23,loss,loss,-17.99,-18.41,,
2026-04-14,SMR,gap_and_go,buy,Gap up +7.9% on 2.0x volume,10.25,10.8,win,win,9.91,-0.28,1,1
2026-04-16,SMR,volume_spike,buy,Volume spike 2.8x (dip in uptrend),11.41,11.98,win,win,5.01,-9.6,1,1
2026-04-17,SMR,rel_strength,buy,"New 20-day high (+7.1% above prev, 2.5x vol)",12.65,12.27,win,win,2.24,-11.77,1,3
2026-04-21,SMR,adjusted_drop,buy,"Market-adjusted drop -8.10% (stock -8.76%, market -0.65%)",11.67,12.15,win,win,-1.23,-10.86,1,1
2026-04-21,SMR,sector_drop,buy,"Sector-adjusted drop -7.01% (stock -8.76%, XLU -1.75%)",11.67,12.15,win,win,-1.23,-10.86,1,1
2026-04-21,SMR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",11.67,12.15,win,win,-1.23,-10.86,1,1
2026-04-22,SMR,gap_and_go,buy,Gap up +4.1% on 1.8x volume,13.57,14.02,loss,loss,-14.72,-22.78,,
2026-05-07,SMR,adjusted_drop,buy,"Market-adjusted drop -6.65% (stock -6.95%, market -0.31%)",12.58,12.34,win,win,2.67,-21.68,2,2
2026-05-07,SMR,sector_drop,buy,"Sector-adjusted drop -5.66% (stock -6.95%, XLU -1.29%)",12.58,12.34,win,win,2.67,-21.68,2,2
2026-05-07,SMR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",12.58,12.34,win,win,2.67,-21.68,2,2
